state,state_abbr,year,month,Anthropic_interest,ChatGPT_interest,Claude AI_interest,Claude Code_interest,Claude Opus_interest,Claude Sonnet_interest,DeepSeek_interest,Gemini Pro_interest,GitHub Copilot_interest,Google DeepMind_interest,Google Gemini_interest,GPT-4_interest,GPT-5_interest,Grok AI_interest,Llama AI_interest,Meta AI_interest,Microsoft Copilot_interest,Mistral AI_interest,OpenAI_interest,Perplexity AI_interest,ai_interest_index
Florida,FL,2022,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,8.45
Florida,FL,2022,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,3.35
Florida,FL,2022,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,3.8
Florida,FL,2022,4,30.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,32.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,8.7
Florida,FL,2022,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,4.2
Florida,FL,2022,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,5.75
Florida,FL,2022,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,6.45
Florida,FL,2022,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,30.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,39.0,0.0,7.65
Florida,FL,2022,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,4.1
Florida,FL,2022,10,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,63.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,35.0,0.0,9.4
Florida,FL,2022,11,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,6.8
Florida,FL,2022,12,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,3.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,41.0,26.0,8.2
Florida,FL,2023,1,18.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,22.0,43.0,0.0,0.0,0.0,42.0,0.0,0.0,62.0,35.0,15.75
Florida,FL,2023,2,18.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,49.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,42.0,17.0,12.5
Florida,FL,2023,3,11.0,51.0,0.0,0.0,21.0,0.0,0.0,0.0,20.0,0.0,13.0,29.0,0.0,0.0,32.0,24.0,40.0,0.0,39.0,28.0,15.4
Florida,FL,2023,4,18.0,60.0,8.0,,,,,,19.0,32.0,60.0,,,,,,22.0,0.0,37.0,,28.444444444444443
Florida,FL,2023,5,,,,0.0,,0.0,,0.0,,,,23.0,0.0,,0.0,,,,,,3.8333333333333335
Florida,FL,2023,6,14.0,57.0,44.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,30.0,26.0,0.0,0.0,0.0,34.0,41.0,0.0,36.0,52.0,17.7
Florida,FL,2023,7,24.0,64.0,53.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,6.0,29.0,0.0,0.0,27.0,31.0,21.0,0.0,43.0,45.0,18.0
Florida,FL,2023,8,5.0,62.0,58.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,42.0,43.0,0.0,0.0,32.0,42.0,48.0,0.0,44.0,62.0,23.05
Florida,FL,2023,9,25.0,68.0,32.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,27.0,32.0,0.0,0.0,59.0,31.0,27.0,0.0,39.0,33.0,19.95
Florida,FL,2023,10,14.0,63.0,44.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,38.0,34.0,0.0,0.0,28.0,41.0,48.0,0.0,36.0,25.0,19.8
Florida,FL,2023,11,18.0,60.0,41.0,0.0,0.0,100.0,0.0,100.0,27.0,0.0,19.0,37.0,0.0,73.0,5.0,47.0,30.0,0.0,28.0,51.0,31.8
Florida,FL,2023,12,22.0,63.0,28.0,0.0,0.0,0.0,0.0,11.0,37.0,0.0,32.0,32.0,0.0,47.0,38.0,46.0,20.0,19.0,32.0,41.0,23.4
Florida,FL,2024,1,9.0,72.0,23.0,0.0,0.0,0.0,0.0,40.0,29.0,0.0,15.0,39.0,0.0,79.0,34.0,32.0,48.0,24.0,28.0,38.0,25.5
Florida,FL,2024,2,12.0,72.0,46.0,0.0,0.0,0.0,0.0,29.0,33.0,34.0,39.0,33.0,0.0,45.0,46.0,35.0,39.0,30.0,33.0,36.0,28.1
Florida,FL,2024,3,25.0,68.0,30.0,0.0,18.0,0.0,0.0,31.0,22.0,0.0,44.0,37.0,0.0,58.0,0.0,48.0,48.0,23.0,29.0,39.0,26.0
Florida,FL,2024,4,17.0,72.0,28.0,0.0,28.0,0.0,0.0,29.0,21.0,0.0,51.0,37.0,0.0,32.0,31.0,44.0,54.0,23.0,32.0,34.0,26.65
Florida,FL,2024,5,22.0,62.0,29.0,0.0,39.0,0.0,0.0,22.0,28.0,0.0,45.0,43.0,0.0,18.0,42.0,45.0,46.0,28.0,27.0,46.0,27.1
Florida,FL,2024,6,16.0,71.0,38.0,0.0,30.0,30.0,34.0,22.0,15.0,0.0,40.0,40.0,0.0,36.0,34.0,61.0,44.0,36.0,28.0,25.0,30.0
Florida,FL,2024,7,11.0,74.0,34.0,31.0,0.0,15.0,0.0,0.0,20.0,0.0,63.0,40.0,0.0,22.0,23.0,71.0,39.0,0.0,29.0,42.0,25.7
Florida,FL,2024,8,12.0,77.0,38.0,68.0,0.0,27.0,0.0,45.0,28.0,0.0,58.0,41.0,0.0,38.0,28.0,56.0,61.0,0.0,29.0,51.0,32.85
Florida,FL,2024,9,17.0,83.0,35.0,0.0,0.0,34.0,0.0,49.0,28.0,0.0,38.0,14.0,0.0,47.0,27.0,72.0,45.0,31.0,28.0,25.0,28.65
Florida,FL,2024,10,16.0,78.0,31.0,56.0,0.0,24.0,0.0,25.0,18.0,0.0,68.0,6.0,0.0,29.0,37.0,60.0,59.0,0.0,32.0,42.0,29.05
Florida,FL,2024,11,17.0,86.0,28.0,46.0,0.0,15.0,4.0,31.0,33.0,0.0,54.0,36.0,0.0,92.0,66.0,56.0,54.0,29.0,29.0,29.0,35.25
Florida,FL,2024,12,15.0,74.0,33.0,40.0,0.0,7.0,19.0,28.0,31.0,0.0,48.0,45.0,0.0,64.0,53.0,55.0,58.0,0.0,33.0,43.0,32.3
Florida,FL,2025,1,15.0,81.0,33.0,0.0,0.0,14.0,41.0,25.0,34.0,0.0,56.0,49.0,0.0,67.0,34.0,52.0,66.0,0.0,29.0,45.0,32.05
Florida,FL,2025,2,15.0,86.0,35.0,17.0,0.0,32.0,30.0,21.0,32.0,0.0,55.0,42.0,0.0,67.0,39.0,63.0,65.0,20.0,26.0,59.0,35.2
Florida,FL,2025,3,18.0,81.0,37.0,31.0,0.0,8.0,25.0,39.0,27.0,18.0,60.0,4.0,0.0,63.0,31.0,38.0,51.0,33.0,26.0,46.0,31.8
Florida,FL,2025,4,16.0,88.0,29.0,29.0,0.0,26.0,29.0,34.0,34.0,0.0,58.0,34.0,0.0,59.0,27.0,59.0,70.0,54.0,32.0,50.0,36.4
Florida,FL,2025,5,20.0,78.0,36.0,38.0,39.0,17.0,28.0,38.0,32.0,21.0,52.0,41.0,0.0,65.0,49.0,73.0,48.0,0.0,35.0,65.0,38.75
Florida,FL,2025,6,15.0,86.0,36.0,27.0,40.0,24.0,29.0,35.0,28.0,26.0,51.0,41.0,0.0,65.0,46.0,46.0,57.0,5.0,30.0,32.0,35.95
Florida,FL,2025,7,22.0,96.0,32.0,31.0,30.0,24.0,32.0,40.0,32.0,23.0,48.0,62.0,28.0,70.0,44.0,32.0,55.0,45.0,63.0,23.0,41.6
Florida,FL,2025,8,19.0,89.0,31.0,28.0,29.0,25.0,29.0,31.0,36.0,26.0,51.0,41.0,34.0,75.0,50.0,33.0,56.0,39.0,37.0,26.0,39.25
Florida,FL,2025,9,11.0,89.0,37.0,24.0,33.0,24.0,32.0,34.0,25.0,20.0,76.0,21.0,28.0,72.0,43.0,54.0,70.0,15.0,25.0,40.0,38.65
Florida,FL,2025,10,15.0,84.0,33.0,24.0,10.0,28.0,28.0,40.0,29.0,45.0,78.0,43.0,28.0,79.0,22.0,47.0,61.0,22.0,35.0,35.0,39.3
Florida,FL,2025,11,25.0,84.0,32.0,29.0,37.0,26.0,33.0,24.0,43.0,40.0,66.0,76.0,44.0,74.0,55.0,59.0,50.0,25.0,33.0,43.0,44.9
Florida,FL,2025,12,29.0,74.0,39.0,30.0,28.0,40.0,29.0,47.0,36.0,50.0,82.0,64.0,34.0,69.0,52.0,52.0,59.0,63.0,52.0,45.0,48.7
Florida,FL,2026,1,30.0,91.0,36.0,28.0,40.0,52.0,28.0,46.0,39.0,45.0,81.0,31.0,25.0,74.0,40.0,37.0,64.0,59.0,44.0,22.0,45.6
Florida,FL,2026,2,33.0,91.0,37.0,28.0,34.0,31.0,31.0,39.0,39.0,32.0,78.0,28.0,31.0,74.0,50.0,46.0,53.0,18.0,33.0,35.0,42.05
Georgia,GA,2020,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.45
Georgia,GA,2020,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,2.55
Georgia,GA,2020,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
Georgia,GA,2020,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.95
Georgia,GA,2020,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,4.85
Georgia,GA,2020,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Georgia,GA,2020,7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,5.2
Georgia,GA,2020,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.35
Georgia,GA,2020,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,4.6
Georgia,GA,2020,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,2.95
Georgia,GA,2020,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9
Georgia,GA,2020,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Georgia,GA,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,1.7
Georgia,GA,2021,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,3.65
Georgia,GA,2021,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Georgia,GA,2021,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,2.6
Georgia,GA,2021,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.75
Georgia,GA,2021,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Georgia,GA,2021,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3
Georgia,GA,2021,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,7.2
Georgia,GA,2021,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,2.85
Georgia,GA,2021,10,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.15
Georgia,GA,2021,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Georgia,GA,2021,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Georgia,GA,2022,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,6.2
Georgia,GA,2022,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,2.0
Georgia,GA,2022,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,1.85
Georgia,GA,2022,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,3.05
Georgia,GA,2022,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,5.0
Georgia,GA,2022,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,3.6
Georgia,GA,2022,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,2.6
Georgia,GA,2022,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,28.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,10.05
Georgia,GA,2022,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,2.75
Georgia,GA,2022,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,9.15
Georgia,GA,2022,11,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,12.8
Georgia,GA,2022,12,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,31.0,8.15
Georgia,GA,2023,1,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,56.0,0.0,9.75
Georgia,GA,2023,2,21.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,56.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,42.0,14.0,13.55
Georgia,GA,2023,3,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,13.0,39.0,0.0,0.0,0.0,0.0,41.0,0.0,41.0,47.0,13.35
Georgia,GA,2023,4,22.0,60.0,0.0,,,,,,22.0,0.0,0.0,,,,,,31.0,0.0,38.0,,19.22222222222222
Georgia,GA,2023,5,,,,0.0,,0.0,,0.0,,,,22.0,0.0,,0.0,,,,,,3.6666666666666665
Georgia,GA,2023,6,14.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,45.0,54.0,0.0,0.0,0.0,40.0,28.0,0.0,40.0,59.0,18.55
Georgia,GA,2023,7,11.0,64.0,64.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,8.0,31.0,0.0,0.0,0.0,57.0,18.0,0.0,46.0,47.0,18.6
Georgia,GA,2023,8,11.0,72.0,67.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,51.0,0.0,0.0,0.0,0.0,45.0,37.0,0.0,51.0,73.0,22.55
Georgia,GA,2023,9,27.0,70.0,37.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,37.0,32.0,0.0,0.0,70.0,38.0,22.0,0.0,39.0,34.0,22.05
Georgia,GA,2023,10,22.0,68.0,47.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,46.0,0.0,0.0,0.0,36.0,43.0,0.0,40.0,25.0,18.55
Georgia,GA,2023,11,22.0,67.0,49.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,48.0,0.0,56.0,10.0,48.0,38.0,0.0,33.0,76.0,24.3
Georgia,GA,2023,12,24.0,63.0,23.0,0.0,0.0,0.0,0.0,18.0,36.0,0.0,36.0,34.0,0.0,45.0,0.0,51.0,16.0,0.0,32.0,54.0,21.6
Georgia,GA,2024,1,13.0,77.0,28.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,22.0,51.0,0.0,0.0,0.0,26.0,47.0,0.0,32.0,57.0,19.55
Georgia,GA,2024,2,10.0,82.0,46.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,42.0,56.0,0.0,0.0,50.0,40.0,48.0,35.0,40.0,45.0,26.8
Georgia,GA,2024,3,29.0,78.0,43.0,0.0,22.0,71.0,0.0,34.0,28.0,0.0,52.0,42.0,0.0,46.0,0.0,43.0,54.0,0.0,34.0,62.0,31.9
Georgia,GA,2024,4,19.0,90.0,31.0,0.0,0.0,0.0,0.0,54.0,32.0,0.0,59.0,48.0,0.0,27.0,34.0,52.0,57.0,30.0,37.0,41.0,30.55
Georgia,GA,2024,5,21.0,66.0,29.0,0.0,0.0,0.0,0.0,38.0,37.0,0.0,50.0,43.0,0.0,28.0,45.0,52.0,51.0,0.0,30.0,47.0,26.85
Georgia,GA,2024,6,16.0,70.0,43.0,0.0,0.0,20.0,0.0,29.0,30.0,0.0,45.0,26.0,0.0,0.0,0.0,67.0,53.0,0.0,30.0,26.0,22.75
Georgia,GA,2024,7,19.0,62.0,35.0,0.0,0.0,16.0,0.0,0.0,28.0,0.0,68.0,0.0,0.0,0.0,0.0,61.0,49.0,0.0,31.0,44.0,20.65
Georgia,GA,2024,8,15.0,93.0,43.0,0.0,0.0,47.0,0.0,49.0,45.0,45.0,65.0,43.0,0.0,30.0,58.0,56.0,70.0,0.0,30.0,74.0,38.15
Georgia,GA,2024,9,17.0,93.0,44.0,0.0,0.0,29.0,0.0,45.0,42.0,0.0,47.0,0.0,0.0,36.0,38.0,62.0,52.0,0.0,31.0,54.0,29.5
Georgia,GA,2024,10,19.0,95.0,45.0,0.0,0.0,37.0,0.0,0.0,37.0,47.0,72.0,0.0,0.0,20.0,0.0,68.0,90.0,0.0,36.0,76.0,32.1
Georgia,GA,2024,11,20.0,93.0,33.0,0.0,0.0,13.0,0.0,0.0,51.0,0.0,60.0,0.0,0.0,86.0,64.0,52.0,69.0,0.0,32.0,46.0,30.95
Georgia,GA,2024,12,15.0,83.0,35.0,0.0,0.0,9.0,27.0,33.0,29.0,58.0,49.0,0.0,0.0,54.0,87.0,55.0,86.0,0.0,35.0,68.0,36.15
Georgia,GA,2025,1,19.0,95.0,40.0,0.0,0.0,20.0,42.0,44.0,47.0,0.0,62.0,0.0,0.0,57.0,44.0,53.0,86.0,0.0,35.0,57.0,35.05
Georgia,GA,2025,2,15.0,95.0,43.0,17.0,55.0,29.0,30.0,20.0,35.0,37.0,59.0,55.0,0.0,56.0,70.0,57.0,100.0,25.0,26.0,67.0,44.55
Georgia,GA,2025,3,22.0,96.0,48.0,31.0,0.0,8.0,34.0,37.0,40.0,56.0,66.0,0.0,0.0,58.0,41.0,41.0,100.0,31.0,30.0,63.0,40.1
Georgia,GA,2025,4,21.0,99.0,35.0,29.0,0.0,40.0,39.0,32.0,48.0,0.0,61.0,29.0,0.0,62.0,21.0,53.0,99.0,53.0,39.0,72.0,41.6
Georgia,GA,2025,5,18.0,83.0,39.0,43.0,0.0,15.0,31.0,46.0,39.0,35.0,57.0,38.0,0.0,57.0,46.0,64.0,69.0,55.0,40.0,74.0,42.45
Georgia,GA,2025,6,18.0,89.0,44.0,34.0,42.0,29.0,30.0,43.0,40.0,31.0,61.0,48.0,0.0,59.0,31.0,45.0,73.0,7.0,34.0,36.0,39.7
Georgia,GA,2025,7,26.0,95.0,40.0,31.0,34.0,28.0,37.0,38.0,49.0,15.0,58.0,60.0,20.0,56.0,45.0,29.0,57.0,38.0,67.0,22.0,42.25
Georgia,GA,2025,8,22.0,100.0,37.0,36.0,31.0,24.0,36.0,36.0,48.0,23.0,61.0,39.0,29.0,60.0,38.0,30.0,67.0,35.0,31.0,26.0,40.45
Georgia,GA,2025,9,13.0,94.0,46.0,34.0,30.0,34.0,41.0,38.0,38.0,10.0,85.0,24.0,33.0,55.0,53.0,50.0,100.0,14.0,32.0,54.0,43.9
Georgia,GA,2025,10,19.0,91.0,49.0,32.0,15.0,37.0,36.0,47.0,50.0,29.0,97.0,46.0,33.0,73.0,24.0,50.0,100.0,23.0,36.0,49.0,46.8
Georgia,GA,2025,11,28.0,98.0,39.0,36.0,30.0,27.0,41.0,25.0,51.0,39.0,81.0,61.0,48.0,78.0,64.0,55.0,69.0,27.0,28.0,60.0,49.25
Georgia,GA,2025,12,27.0,84.0,49.0,34.0,31.0,45.0,35.0,45.0,38.0,50.0,81.0,54.0,29.0,69.0,47.0,51.0,83.0,53.0,46.0,56.0,50.35
Georgia,GA,2026,1,33.0,95.0,50.0,36.0,38.0,51.0,37.0,48.0,50.0,40.0,92.0,41.0,21.0,79.0,52.0,39.0,84.0,42.0,35.0,30.0,49.65
Georgia,GA,2026,2,35.0,94.0,39.0,33.0,41.0,40.0,38.0,49.0,52.0,30.0,90.0,24.0,27.0,72.0,54.0,52.0,69.0,19.0,35.0,46.0,46.95
Hawaii,HI,2020,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hawaii,HI,2020,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hawaii,HI,2020,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hawaii,HI,2020,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hawaii,HI,2020,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hawaii,HI,2020,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hawaii,HI,2020,7,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
Hawaii,HI,2020,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hawaii,HI,2020,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hawaii,HI,2020,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hawaii,HI,2020,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hawaii,HI,2020,12,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
Hawaii,HI,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hawaii,HI,2021,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hawaii,HI,2021,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hawaii,HI,2021,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hawaii,HI,2021,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hawaii,HI,2021,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hawaii,HI,2021,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
